"id","sale_date","sale_time","gender","age","category","quantity","price_per_unit","total_sale","year","month","timeofday","name_day"
773,"2023-01-14","19:10:00","Male",25,"Electronics",4,"500.00","2000.00",2023,"January","Evening","Saturday"
774,"2023-11-06","09:04:00","Female",40,"Clothing",2,"25.00","50.00",2023,"November","Morning","Monday"
775,"2022-05-06","11:07:00","Female",46,"Electronics",4,"25.00","100.00",2022,"May","Morning","Friday"
776,"2023-09-08","18:57:00","Male",35,"Clothing",3,"30.00","90.00",2023,"September","Evening","Friday"
777,"2022-09-10","15:07:00","Male",48,"Electronics",3,"50.00","150.00",2022,"September","Afternoon","Saturday"
778,"2023-12-13","18:28:00","Female",47,"Beauty",4,"25.00","100.00",2023,"December","Evening","Wednesday"
779,"2023-05-15","19:19:00","Female",56,"Electronics",2,"500.00","1000.00",2023,"May","Evening","Monday"
780,"2022-07-06","11:30:00","Male",52,"Electronics",2,"25.00","50.00",2022,"July","Morning","Wednesday"
781,"2022-10-19","16:52:00","Male",35,"Beauty",1,"500.00","500.00",2022,"October","Afternoon","Wednesday"
782,"2022-04-13","21:51:00","Male",59,"Clothing",3,"300.00","900.00",2022,"April","Night","Wednesday"
783,"2022-11-11","15:37:00","Female",56,"Clothing",1,"300.00","300.00",2022,"November","Afternoon","Friday"
784,"2023-10-18","22:44:00","Female",34,"Electronics",1,"500.00","500.00",2023,"October","Night","Wednesday"
785,"2022-10-19","06:09:00","Female",31,"Beauty",4,"50.00","200.00",2022,"October","Morning","Wednesday"
786,"2022-12-16","20:38:00","Male",48,"Clothing",4,"25.00","100.00",2022,"December","Evening","Friday"
787,"2022-06-10","10:42:00","Male",41,"Electronics",1,"25.00","25.00",2022,"June","Morning","Friday"
788,"2022-06-20","18:54:00","Female",52,"Beauty",3,"300.00","900.00",2022,"June","Evening","Monday"
789,"2023-12-06","22:13:00","Female",61,"Clothing",4,"500.00","2000.00",2023,"December","Night","Wednesday"
790,"2023-04-13","20:47:00","Male",62,"Clothing",1,"25.00","25.00",2023,"April","Evening","Thursday"
791,"2022-09-04","16:28:00","Female",51,"Beauty",1,"25.00","25.00",2022,"September","Afternoon","Sunday"
792,"2023-01-04","22:50:00","Female",20,"Beauty",1,"50.00","50.00",2023,"January","Night","Wednesday"
793,"2022-05-27","10:53:00","Male",54,"Beauty",1,"30.00","30.00",2022,"May","Morning","Friday"
794,"2022-11-02","21:47:00","Female",60,"Beauty",1,"300.00","300.00",2022,"November","Night","Wednesday"
795,"2023-10-03","19:51:00","Male",57,"Electronics",1,"300.00","300.00",2023,"October","Evening","Tuesday"
796,"2022-10-01","19:50:00","Male",43,"Beauty",4,"30.00","120.00",2022,"October","Evening","Saturday"
798,"2023-01-20","21:19:00","Male",61,"Clothing",1,"50.00","50.00",2023,"January","Night","Friday"
799,"2023-10-01","19:44:00","Male",56,"Electronics",2,"50.00","100.00",2023,"October","Evening","Sunday"
800,"2022-09-19","07:33:00","Male",32,"Clothing",4,"300.00","1200.00",2022,"September","Morning","Monday"
801,"2022-12-01","17:14:00","Male",21,"Clothing",4,"50.00","200.00",2022,"December","Evening","Thursday"
802,"2023-09-22","18:00:00","Female",46,"Beauty",1,"30.00","30.00",2023,"September","Evening","Friday"
803,"2022-10-25","17:16:00","Male",39,"Clothing",4,"25.00","100.00",2022,"October","Evening","Tuesday"
804,"2023-12-11","17:12:00","Male",42,"Electronics",1,"30.00","30.00",2023,"December","Evening","Monday"
805,"2022-09-03","13:55:00","Female",30,"Beauty",3,"500.00","1500.00",2022,"September","Afternoon","Saturday"
806,"2023-01-22","08:08:00","Female",35,"Beauty",3,"300.00","900.00",2023,"January","Morning","Sunday"
807,"2023-01-26","19:49:00","Female",50,"Electronics",4,"50.00","200.00",2023,"January","Evening","Thursday"
808,"2023-11-22","07:18:00","Male",33,"Beauty",4,"500.00","2000.00",2023,"November","Morning","Wednesday"
809,"2022-12-14","22:51:00","Female",62,"Beauty",2,"50.00","100.00",2022,"December","Night","Wednesday"
810,"2022-12-01","18:04:00","Male",59,"Electronics",4,"25.00","100.00",2022,"December","Evening","Thursday"
811,"2023-04-15","18:34:00","Male",61,"Beauty",2,"25.00","50.00",2023,"April","Evening","Saturday"
812,"2023-10-02","17:45:00","Male",19,"Electronics",3,"25.00","75.00",2023,"October","Evening","Monday"
813,"2022-10-15","19:51:00","Male",52,"Electronics",3,"50.00","150.00",2022,"October","Evening","Saturday"
814,"2022-10-01","20:33:00","Female",59,"Clothing",1,"500.00","500.00",2022,"October","Evening","Saturday"
815,"2023-04-05","21:15:00","Female",51,"Clothing",3,"25.00","75.00",2023,"April","Night","Wednesday"
816,"2023-09-27","19:29:00","Male",47,"Beauty",2,"500.00","1000.00",2023,"September","Evening","Wednesday"
817,"2022-10-05","21:12:00","Male",30,"Beauty",4,"50.00","200.00",2022,"October","Night","Wednesday"
818,"2023-05-29","18:56:00","Male",30,"Electronics",1,"500.00","500.00",2023,"May","Evening","Monday"
819,"2023-08-15","21:59:00","Female",35,"Beauty",2,"50.00","100.00",2023,"August","Night","Tuesday"
820,"2023-02-17","22:49:00","Male",49,"Electronics",4,"50.00","200.00",2023,"February","Night","Friday"
821,"2022-11-23","11:27:00","Male",49,"Electronics",1,"300.00","300.00",2022,"November","Morning","Wednesday"
822,"2023-02-16","17:39:00","Female",52,"Beauty",3,"50.00","150.00",2023,"February","Evening","Thursday"
823,"2023-12-03","17:42:00","Female",56,"Electronics",2,"50.00","100.00",2023,"December","Evening","Sunday"
824,"2023-02-25","19:10:00","Male",63,"Clothing",4,"30.00","120.00",2023,"February","Evening","Saturday"
825,"2022-01-08","17:27:00","Female",46,"Beauty",1,"25.00","25.00",2022,"January","Evening","Saturday"
826,"2022-12-24","19:08:00","Female",46,"Clothing",1,"300.00","300.00",2022,"December","Evening","Saturday"
827,"2023-10-28","19:24:00","Male",61,"Beauty",3,"300.00","900.00",2023,"October","Evening","Saturday"
828,"2022-11-24","15:54:00","Female",33,"Electronics",4,"300.00","1200.00",2022,"November","Afternoon","Thursday"
829,"2022-03-24","21:31:00","Male",61,"Beauty",3,"30.00","90.00",2022,"March","Night","Thursday"
830,"2022-09-29","20:19:00","Female",64,"Clothing",3,"50.00","150.00",2022,"September","Evening","Thursday"
831,"2022-11-30","11:49:00","Male",27,"Electronics",4,"25.00","100.00",2022,"November","Morning","Wednesday"
832,"2022-11-13","17:25:00","Male",47,"Beauty",4,"500.00","2000.00",2022,"November","Evening","Sunday"
833,"2023-05-09","18:39:00","Male",42,"Beauty",4,"50.00","200.00",2023,"May","Evening","Tuesday"
834,"2023-11-26","06:55:00","Female",56,"Beauty",2,"30.00","60.00",2023,"November","Morning","Sunday"
835,"2022-09-30","23:00:00","Male",37,"Clothing",4,"50.00","200.00",2022,"September","Night","Friday"
836,"2023-06-21","06:32:00","Female",22,"Clothing",1,"50.00","50.00",2023,"June","Morning","Wednesday"
837,"2023-01-15","20:35:00","Male",18,"Beauty",3,"30.00","90.00",2023,"January","Evening","Sunday"
838,"2023-09-30","21:20:00","Male",47,"Electronics",2,"300.00","600.00",2023,"September","Night","Saturday"
839,"2023-11-11","21:02:00","Female",20,"Electronics",4,"300.00","1200.00",2023,"November","Night","Saturday"
840,"2023-07-01","18:59:00","Male",62,"Clothing",2,"25.00","50.00",2023,"July","Evening","Saturday"
841,"2022-12-18","20:58:00","Male",31,"Electronics",4,"25.00","100.00",2022,"December","Evening","Sunday"
842,"2022-11-28","14:13:00","Female",47,"Clothing",2,"300.00","600.00",2022,"November","Afternoon","Monday"
843,"2023-01-25","22:46:00","Male",21,"Beauty",3,"500.00","1500.00",2023,"January","Night","Wednesday"
844,"2023-10-09","17:54:00","Male",35,"Clothing",3,"50.00","150.00",2023,"October","Evening","Monday"
846,"2023-12-22","18:46:00","Male",42,"Beauty",1,"50.00","50.00",2023,"December","Evening","Friday"
847,"2023-01-10","08:42:00","Female",18,"Electronics",4,"300.00","1200.00",2023,"January","Morning","Tuesday"
848,"2022-01-24","10:46:00","Female",63,"Clothing",3,"25.00","75.00",2022,"January","Morning","Monday"
849,"2023-06-25","19:33:00","Male",32,"Clothing",2,"25.00","50.00",2023,"June","Evening","Sunday"
850,"2023-09-14","19:01:00","Female",26,"Beauty",2,"500.00","1000.00",2023,"September","Evening","Thursday"
851,"2023-11-30","17:23:00","Male",32,"Electronics",2,"25.00","50.00",2023,"November","Evening","Thursday"
852,"2022-10-01","19:35:00","Female",41,"Clothing",1,"300.00","300.00",2022,"October","Evening","Saturday"
853,"2023-05-14","22:29:00","Male",21,"Beauty",2,"500.00","1000.00",2023,"May","Night","Sunday"
854,"2022-10-01","15:42:00","Male",29,"Clothing",1,"50.00","50.00",2022,"October","Afternoon","Saturday"
855,"2022-11-21","19:43:00","Male",54,"Beauty",1,"25.00","25.00",2022,"November","Evening","Monday"
856,"2022-11-05","17:43:00","Male",54,"Electronics",4,"30.00","120.00",2022,"November","Evening","Saturday"
857,"2023-11-20","12:09:00","Male",60,"Electronics",2,"25.00","50.00",2023,"November","Afternoon","Monday"
858,"2023-09-08","18:48:00","Male",23,"Electronics",2,"50.00","100.00",2023,"September","Evening","Friday"
859,"2022-09-20","21:52:00","Female",56,"Electronics",3,"500.00","1500.00",2022,"September","Night","Tuesday"
860,"2022-04-11","08:58:00","Male",63,"Clothing",4,"50.00","200.00",2022,"April","Morning","Monday"
861,"2022-09-30","08:57:00","Female",41,"Clothing",3,"30.00","90.00",2022,"September","Morning","Friday"
862,"2022-12-11","21:37:00","Male",28,"Electronics",4,"300.00","1200.00",2022,"December","Night","Sunday"
863,"2023-11-12","22:40:00","Female",30,"Electronics",2,"25.00","50.00",2023,"November","Night","Sunday"
864,"2023-07-31","22:16:00","Female",51,"Electronics",1,"500.00","500.00",2023,"July","Night","Monday"
865,"2023-12-17","14:49:00","Female",42,"Clothing",1,"300.00","300.00",2023,"December","Afternoon","Sunday"
866,"2023-07-06","18:16:00","Male",24,"Electronics",1,"50.00","50.00",2023,"July","Evening","Thursday"
867,"2022-07-24","22:40:00","Male",21,"Electronics",1,"500.00","500.00",2022,"July","Night","Sunday"
868,"2023-12-04","13:39:00","Female",25,"Electronics",1,"300.00","300.00",2023,"December","Afternoon","Monday"
869,"2022-09-08","22:16:00","Male",37,"Beauty",3,"500.00","1500.00",2022,"September","Night","Thursday"
870,"2022-04-11","19:41:00","Female",46,"Electronics",4,"30.00","120.00",2022,"April","Evening","Monday"
871,"2023-11-02","23:00:00","Male",62,"Beauty",2,"30.00","60.00",2023,"November","Night","Thursday"
872,"2023-12-10","22:18:00","Female",63,"Beauty",3,"25.00","75.00",2023,"December","Night","Sunday"
873,"2023-12-06","20:20:00","Female",27,"Electronics",4,"25.00","100.00",2023,"December","Evening","Wednesday"
874,"2022-01-17","18:14:00","Male",60,"Beauty",1,"30.00","30.00",2022,"January","Evening","Monday"
875,"2023-11-30","21:47:00","Female",51,"Electronics",4,"500.00","2000.00",2023,"November","Night","Thursday"
876,"2023-10-03","19:39:00","Male",43,"Clothing",4,"30.00","120.00",2023,"October","Evening","Tuesday"
877,"2022-10-01","19:52:00","Female",58,"Clothing",1,"25.00","25.00",2022,"October","Evening","Saturday"
878,"2023-10-26","18:53:00","Female",20,"Clothing",1,"30.00","30.00",2023,"October","Evening","Thursday"
879,"2022-11-13","16:51:00","Male",23,"Clothing",1,"30.00","30.00",2022,"November","Afternoon","Sunday"
880,"2023-09-26","20:13:00","Male",22,"Beauty",2,"500.00","1000.00",2023,"September","Evening","Tuesday"
881,"2023-12-21","20:52:00","Male",22,"Electronics",1,"300.00","300.00",2023,"December","Evening","Thursday"
882,"2023-10-22","21:41:00","Female",64,"Electronics",2,"25.00","50.00",2023,"October","Night","Sunday"
883,"2023-08-20","20:43:00","Male",40,"Electronics",1,"500.00","500.00",2023,"August","Evening","Sunday"
884,"2023-02-18","20:31:00","Female",26,"Clothing",2,"30.00","60.00",2023,"February","Evening","Saturday"
885,"2022-09-17","10:10:00","Female",52,"Clothing",4,"30.00","120.00",2022,"September","Morning","Saturday"
886,"2023-12-11","11:25:00","Male",37,"Electronics",3,"300.00","900.00",2023,"December","Morning","Monday"
887,"2022-02-24","19:20:00","Male",59,"Clothing",4,"25.00","100.00",2022,"February","Evening","Thursday"
888,"2022-12-01","06:03:00","Female",52,"Electronics",4,"25.00","100.00",2022,"December","Morning","Thursday"
889,"2023-09-20","22:32:00","Female",35,"Electronics",1,"50.00","50.00",2023,"September","Night","Wednesday"
890,"2023-12-25","14:44:00","Male",34,"Electronics",2,"25.00","50.00",2023,"December","Afternoon","Monday"
891,"2023-01-09","06:43:00","Male",41,"Electronics",3,"300.00","900.00",2023,"January","Morning","Monday"
892,"2023-09-13","11:39:00","Male",20,"Electronics",1,"50.00","50.00",2023,"September","Morning","Wednesday"
893,"2023-04-29","18:52:00","Male",49,"Electronics",1,"50.00","50.00",2023,"April","Evening","Saturday"
894,"2022-09-22","22:53:00","Male",52,"Electronics",1,"30.00","30.00",2022,"September","Night","Thursday"
895,"2023-08-31","21:51:00","Female",55,"Clothing",4,"30.00","120.00",2023,"August","Night","Thursday"
896,"2023-12-30","19:17:00","Female",30,"Electronics",2,"25.00","50.00",2023,"December","Evening","Saturday"
897,"2023-09-12","17:53:00","Female",64,"Electronics",2,"50.00","100.00",2023,"September","Evening","Tuesday"
898,"2023-09-17","20:55:00","Female",42,"Clothing",3,"30.00","90.00",2023,"September","Evening","Sunday"
899,"2023-05-22","21:34:00","Male",26,"Clothing",2,"300.00","600.00",2023,"May","Night","Monday"
900,"2022-11-10","08:41:00","Male",21,"Clothing",2,"30.00","60.00",2022,"November","Morning","Thursday"
901,"2023-08-02","06:38:00","Male",31,"Electronics",1,"30.00","30.00",2023,"August","Morning","Wednesday"
902,"2022-02-14","17:16:00","Female",54,"Beauty",1,"50.00","50.00",2022,"February","Evening","Monday"
903,"2023-07-27","22:14:00","Female",51,"Beauty",4,"50.00","200.00",2023,"July","Night","Thursday"
904,"2022-04-01","20:26:00","Male",28,"Clothing",1,"500.00","500.00",2022,"April","Evening","Friday"
905,"2023-10-01","06:27:00","Male",58,"Beauty",1,"300.00","300.00",2023,"October","Morning","Sunday"
906,"2022-07-19","17:55:00","Female",20,"Clothing",1,"50.00","50.00",2022,"July","Evening","Tuesday"
907,"2022-09-02","06:16:00","Female",45,"Electronics",1,"25.00","25.00",2022,"September","Morning","Friday"
908,"2022-10-30","14:47:00","Male",46,"Beauty",4,"300.00","1200.00",2022,"October","Afternoon","Sunday"
909,"2023-10-29","19:43:00","Male",26,"Electronics",1,"300.00","300.00",2023,"October","Evening","Sunday"
910,"2022-08-21","06:29:00","Female",20,"Beauty",3,"50.00","150.00",2022,"August","Morning","Sunday"
911,"2023-07-15","17:29:00","Male",42,"Electronics",3,"300.00","900.00",2023,"July","Evening","Saturday"
912,"2022-10-31","06:18:00","Male",51,"Beauty",3,"50.00","150.00",2022,"October","Morning","Monday"
913,"2022-10-12","10:52:00","Male",29,"Electronics",3,"30.00","90.00",2022,"October","Morning","Wednesday"
914,"2022-09-07","22:25:00","Female",59,"Electronics",1,"500.00","500.00",2022,"September","Night","Wednesday"
915,"2023-10-11","19:06:00","Female",26,"Beauty",3,"30.00","90.00",2023,"October","Evening","Wednesday"
916,"2023-12-05","12:56:00","Female",32,"Electronics",1,"50.00","50.00",2023,"December","Afternoon","Tuesday"
917,"2022-02-15","11:50:00","Female",57,"Electronics",4,"50.00","200.00",2022,"February","Morning","Tuesday"
918,"2023-10-13","21:59:00","Female",42,"Electronics",3,"30.00","90.00",2023,"October","Night","Friday"
919,"2023-10-28","21:13:00","Female",22,"Beauty",2,"25.00","50.00",2023,"October","Night","Saturday"
920,"2022-08-20","10:25:00","Female",28,"Beauty",3,"25.00","75.00",2022,"August","Morning","Saturday"
922,"2023-10-19","22:54:00","Male",41,"Electronics",1,"50.00","50.00",2023,"October","Night","Thursday"
923,"2023-06-10","17:20:00","Male",32,"Beauty",3,"300.00","900.00",2023,"June","Evening","Saturday"
924,"2022-09-17","22:18:00","Male",55,"Beauty",2,"50.00","100.00",2022,"September","Night","Saturday"
925,"2022-12-20","17:12:00","Male",25,"Electronics",1,"300.00","300.00",2022,"December","Evening","Tuesday"
926,"2023-10-06","22:53:00","Male",22,"Electronics",1,"30.00","30.00",2023,"October","Night","Friday"
927,"2022-02-21","17:13:00","Male",43,"Electronics",4,"500.00","2000.00",2022,"February","Evening","Monday"
928,"2023-11-05","10:20:00","Female",35,"Clothing",4,"300.00","1200.00",2023,"November","Morning","Sunday"
929,"2022-03-11","10:18:00","Female",23,"Beauty",3,"25.00","75.00",2022,"March","Morning","Friday"
930,"2023-01-12","17:54:00","Male",54,"Clothing",4,"50.00","200.00",2023,"January","Evening","Thursday"
931,"2023-10-07","21:34:00","Male",30,"Beauty",4,"30.00","120.00",2023,"October","Night","Saturday"
932,"2022-10-08","08:33:00","Female",45,"Beauty",4,"25.00","100.00",2022,"October","Morning","Saturday"
933,"2022-09-19","07:53:00","Male",22,"Beauty",1,"30.00","30.00",2022,"September","Morning","Monday"
934,"2022-11-22","18:20:00","Male",30,"Beauty",1,"500.00","500.00",2022,"November","Evening","Tuesday"
935,"2022-09-10","21:16:00","Female",34,"Beauty",1,"50.00","50.00",2022,"September","Night","Saturday"
936,"2022-01-05","10:51:00","Male",57,"Beauty",4,"50.00","200.00",2022,"January","Morning","Wednesday"
937,"2022-10-18","19:57:00","Female",62,"Beauty",1,"500.00","500.00",2022,"October","Evening","Tuesday"
938,"2022-09-16","17:55:00","Male",49,"Clothing",4,"50.00","200.00",2022,"September","Evening","Friday"
939,"2022-11-07","15:28:00","Female",46,"Electronics",1,"300.00","300.00",2022,"November","Afternoon","Monday"
940,"2022-01-05","08:11:00","Female",20,"Electronics",1,"30.00","30.00",2022,"January","Morning","Wednesday"
941,"2023-04-28","09:58:00","Female",57,"Clothing",2,"25.00","50.00",2023,"April","Morning","Friday"
942,"2023-12-01","09:22:00","Male",51,"Clothing",3,"500.00","1500.00",2023,"December","Morning","Friday"
943,"2022-11-05","19:29:00","Female",57,"Clothing",4,"300.00","1200.00",2022,"November","Evening","Saturday"
944,"2022-08-23","20:22:00","Male",44,"Clothing",2,"25.00","50.00",2022,"August","Evening","Tuesday"
945,"2022-10-01","10:01:00","Male",30,"Beauty",1,"25.00","25.00",2022,"October","Morning","Saturday"
